product_id,product_name,brands,energy,saturated_fats,sugars,eco_score_num,nutri_score_num,nova_score_num,product_additive_count
9547,Michel cluizel gran noir dark chocolate,Michel Cluizel,600.00,1.00,14.00,5.00,2.00,3.00,
9548,Quinoa & brown rice - Seeds Of Change,Seeds Of Change,169.00,0.35,0.70,5.00,2.00,4.00,2.00
9549,Protei bars creamy peanut butter - Think Thin,Think Thin,383.00,5.00,0.00,,4.00,4.00,4.00
9550,Black cherry soda - Boylan Bottling Co,Boylan Bottling Co,50.00,0.00,12.39,,5.00,4.00,2.00
9551,Pipas de girasol peladas - Alesto,"Alesto, SIRIUS",624.00,6.10,2.70,3.00,3.00,1.00,
9552,Chorizo de leon,Realvalle,397.00,11.14,1.20,,5.00,4.00,1.00
9553,Brique de chèvre - Chêne d'argent,Chêne d'argent,270.00,15.00,0.50,4.00,4.00,3.00,
9554,Vegetables Mix Wok - Vitasia,"Vitasia, Lidl",11.00,0.10,0.50,,3.00,3.00,2.00
9555,Ajo negro natural - Amefruits,Amefruits,193.00,0.13,23.30,1.00,1.00,1.00,
9556,Turkish Styles chicken flatbread - 1001 delights,1001 delights,233.00,1.70,15.00,4.00,4.00,3.00,1.00
9557,"Peperoncinis Rellenos Queso, Bonito y Anchoa en Aceite - Deluxe",Deluxe,141.00,3.30,8.80,4.00,3.00,4.00,2.00
9558,Etui 90g anis - l'abbaye de flavigny,"l'abbaye de flavigny, Les Anis de Flavigny®",398.00,0.00,97.00,3.00,4.00,4.00,
9559,Coliflor - Carrefour Bio,"Carrefour Bio, Carrefour",31.00,0.20,1.80,2.00,1.00,1.00,
9560,Palomitas con mantequilla - Carrefour,Carrefour,473.00,13.10,0.50,2.00,5.00,4.00,1.00
9561,Choco' tiz - Carrefour,Carrefour,467.00,10.00,74.00,,,4.00,8.00
9562,Capuccino soluble clásico,Carrefour,362.00,4.80,60.00,5.00,,4.00,2.00
9563,Moules à l’escabèche - Esmeralda,Esmeralda,184.00,1.40,1.10,3.00,3.00,3.00,
9564,Spaghetti Fizz Apple Flavour - Haribo,Haribo,344.00,0.10,56.00,2.00,4.00,4.00,8.00
9565,Edel-Marzipan - Alpia,Alpia,498.00,14.00,47.00,4.00,5.00,4.00,2.00
9566,Bockwurst salchichas alemanas - Auchan,Auchan,275.00,9.50,1.00,,5.00,4.00,3.00
9567,"Poêlé de brocolis, choux-fleurs et carottes - Freshona",Freshona,37.00,0.10,1.80,2.00,1.00,1.00,
9568,6 Thins Soft White Sliced -,,252.00,0.80,4.00,,2.00,4.00,7.00
9569,Pain à Hamburger aux Graines de Sésame - Prozis,Prozis,206.00,1.10,2.50,3.00,1.00,4.00,6.00
9570,Cereais cookie bitz - Pingo doce,Pingo doce,375.00,1.20,29.10,5.00,3.00,4.00,2.00
9571,Nestlé Fitness 8X23.5G Suklaa Viljavälipalapatukka,Nestlé,383.00,3.90,27.30,,4.00,4.00,8.00
9572,Chipotle Sauce - La Costeña,La Costeña,36.00,0.00,8.00,,3.00,4.00,6.00
9573,Strawberry Gelatine - Royal,Royal,62.00,0.10,13.50,,2.00,4.00,4.00
9574,Plus Barbecue (Snack salé) - Crik Crok,Crik Crok,535.00,15.00,1.50,,5.00,4.00,9.00
9575,Grana Padano Flakes - Zanetti,Zanetti,398.00,18.00,0.00,3.00,4.00,3.00,1.00
9576,Pesto 100%vegetale - Biffi,Biffi,603.00,8.00,1.70,4.00,5.00,3.00,3.00
9577,FARC.ANX.150,Carbonell,155.00,3.00,0.00,2.00,4.00,4.00,4.00
9578,Ambrosías Tirma Sabor Avellanas.,Tirma.,521.00,17.00,48.00,,5.00,4.00,5.00
9579,Fideos orientales instantáneos sabor gamba - Gallina Blanca,Gallina Blanca,92.00,2.40,0.40,3.00,,4.00,10.00
9580,Chocolate con almendras 0% azúcares añadidos,Torras,470.00,17.00,1.00,,3.00,4.00,2.00
9581,Patatas fritas - Frit ravich,Frit ravich,530.00,3.70,1.10,,5.00,4.00,1.00
9582,Chips Espagne En Boule,Null,497.00,2.50,4.60,,5.00,4.00,1.00
9583,Atún claro aceite de oliva - Consorcio,Consorcio,248.00,2.50,0.00,4.00,3.00,3.00,
9584,Aceitunas gordal rellenas de pepinillo,Rioverde,61.00,1.60,0.20,,4.00,4.00,7.00
9585,Tableta de chocolate negro con aceite de oliva 73% cacao - Chocolates Solé,Chocolates Solé,586.00,25.50,23.60,3.00,4.00,3.00,
9586,Espanjalainen hunaja - la obrera,la obrera,335.00,0.00,73.00,2.00,4.00,2.00,
9587,Galletas finas de arroz - Diet Rádisson,Diet Rádisson,439.00,1.20,20.00,3.00,3.00,4.00,6.00
9588,Maíz gigante XL - Grefusa,Grefusa,476.00,2.60,0.70,,4.00,4.00,3.00
9589,Cóctel ensaladas - Bonarea,Bonarea,566.00,4.60,27.80,,4.00,3.00,2.00
9590,Flan de huevo - BonÀrea,BonÀrea,142.00,1.80,19.80,,3.00,4.00,1.00
9591,Baritas de proteinas - Weider,Weider,418.00,5.60,33.00,,4.00,4.00,3.00
9592,Miel de romero - Consum,Consum,332.00,0.00,74.30,2.00,4.00,2.00,
9593,Ciruelas sin hueso - Alipende,Alipende,216.00,0.10,28.90,5.00,2.00,3.00,2.00
9594,SEITAN Natural - Vegetalia,Vegetalia,124.00,0.50,0.40,2.00,1.00,4.00,
9595,Limón granizado sin gluten - Mercader,Mercader,68.00,0.00,17.00,,3.00,4.00,1.00
9596,Patatas fritas ajo y perejil - Carrefour,"Carrefour, Carrefour classic",551.00,3.80,0.90,2.00,3.00,4.00,
9597,Mini biscotes integrales - Carrefour,Carrefour,396.00,0.80,5.80,2.00,1.00,4.00,1.00
9598,Pipas girasol gigantes saladas - Carrefour,Carrefour,360.00,4.20,2.40,3.00,4.00,3.00,
9599,Leche condensada entera - Carrefour,Carrefour,322.00,4.60,55.00,2.00,4.00,4.00,
9600,Galleta maría hojaldrada - Carrefour,"Carrefour, Carrefour classic",421.00,3.70,20.00,3.00,4.00,4.00,6.00
9601,Fresa y plátano - Smileat,Smileat,71.00,0.00,14.00,2.00,1.00,1.00,
9602,Caballa del sur en aceite de oliva - Eroski,Eroski,213.00,2.70,0.00,5.00,3.00,3.00,
9603,Leche entera emdfresh,Alteza,63.00,2.50,4.70,4.00,2.00,1.00,
9604,Алое Вера с вкус на ягода - Tropical,Tropical,32.00,0.00,7.80,,5.00,4.00,4.00
9605,Yuzu-zubereitung für Gertänke - All Groo,All Groo,241.00,0.10,54.00,2.00,5.00,4.00,2.00
9606,Joya coconut milk,Joya,19.00,0.80,1.90,2.00,2.00,4.00,3.00
9607,Mermelada de albaricoque & chocolate blanco. Selección - Helios,Helios,210.00,1.60,42.70,3.00,4.00,4.00,5.00
9608,Caldo para paella de carne - Gallina Blanca,Gallina Blanca,7.00,0.10,0.20,,3.00,4.00,1.00
9609,"Lapte de consum 1,5% - delhaze",Delhaze,44.00,0.90,4.50,4.00,1.00,1.00,
9610,Tosh Barras Yogurt Griego Frutos Rojos - Nutresa,Nutresa,407.00,9.26,18.50,,4.00,4.00,9.00
9611,Yogur Nestle Sabor Fresa 4x125GRS,Nestlé,74.00,1.30,11.44,2.00,2.00,4.00,1.00
9612,Kip-kerrie,Johma,241.00,1.70,5.70,,,4.00,13.00
9613,Marmelade de fraise - Eliges,Eliges,13.00,0.00,2.10,2.00,1.00,4.00,3.00
9614,Organic pea protein powder - bulksupplements.com,bulksupplements.com,367.00,3.00,6.00,3.00,5.00,4.00,5.00
9615,Pa de motlle - Bonpreu,Bonpreu,246.00,0.50,3.80,2.00,1.00,4.00,8.00
9616,La huerta de Don Simon- Cremas Verduras,Don Simón,59.00,0.50,1.90,2.00,2.00,4.00,
9617,Tortitas de Maíz sin sal - El granero integral,El granero integral,382.00,0.20,0.20,3.00,1.00,1.00,
9618,Turrón blando - Carrefour,Carrefour,538.00,3.10,45.00,4.00,4.00,4.00,1.00
9619,Turrón de trufa sin azúcares anadidos - Carrefour,Carrefour,492.00,18.00,5.40,4.00,4.00,4.00,3.00
9620,4014400921342,,600.00,33.20,45.60,,5.00,4.00,3.00
9621,Salmorejo fresco ingredientes naturales con aceite,Sol y Azahar,103.00,1.10,2.40,2.00,3.00,3.00,
9622,Tarta laminada nata - Carrefour,Carrefour,249.00,11.00,24.00,2.00,4.00,4.00,5.00
9623,MIX para ensalada - Carrefour,Carrefour,124.00,0.90,2.30,4.00,1.00,3.00,
9624,Yogur De Fresa Sin Lactosa - Carrefour,Carrefour,90.00,2.30,11.00,2.00,3.00,4.00,1.00
9625,Uvas pasas sultanas - El Corte Inglés,El Corte Inglés,322.00,0.30,71.00,2.00,3.00,3.00,1.00
9626,Bizcochada - Codan,Codan,463.00,4.90,22.00,2.00,4.00,4.00,11.00
9627,Ketchup - bonÀrea,bonÀrea,83.00,0.00,14.80,2.00,4.00,4.00,2.00
9628,Puleva Max Crecimiento + Desarrollo sin lactosa,Puleva,59.00,1.20,5.80,2.00,2.00,4.00,3.00
9629,Sardinas En Aceite De Oliva Eco Cabo De Peñas,Cabo de Peñas,234.00,4.00,0.00,4.00,3.00,3.00,
9630,Mostaza - bonÀrea,bonÀrea,80.00,0.70,2.90,3.00,4.00,4.00,3.00
9631,Piña y coco,Consum,47.00,0.00,11.30,5.00,5.00,4.00,3.00
9632,Filetes de anchoa en aceite de oliva - Sal de Plata,Sal de Plata,209.00,2.20,0.00,2.00,4.00,3.00,
9633,Seitan - Bonpreu,Bonpreu,145.00,0.30,0.70,2.00,1.00,4.00,
9634,Pimientos asados - Ibsa,Ibsa,35.00,0.20,3.50,1.00,1.00,3.00,1.00
9635,Honey Nut Cheerios,General Mills,392.00,0.00,32.14,4.00,4.00,4.00,2.00
9636,Tortellini carne - Gallo,Gallo,374.00,4.00,3.00,,4.00,4.00,1.00
9637,Tablettes de chocolat pour cuisiner - Dulcinea,Dulcinea,534.00,21.00,45.00,,5.00,4.00,2.00
9638,Fin Carré,Fin Carré,573.00,22.90,55.00,5.00,5.00,,2.00
9639,Bocaditos - Auchan,Auchan,465.00,3.50,25.00,,4.00,4.00,3.00
9640,Xocolata extrafina Negra - Bonpreu,Bonpreu,562.00,25.00,30.00,5.00,4.00,4.00,
9641,Queso Brie - Tours de Paris,Tours de Paris,351.00,21.00,1.00,3.00,4.00,3.00,
9642,Queso provolone con orégano - Ferrarini,Ferrarini,334.00,18.00,0.00,4.00,4.00,3.00,
9643,Zumo y leche - Dia,Dia,28.00,0.00,6.20,5.00,4.00,4.00,4.00
9644,Choco chips - ceridés,ceridés,390.00,2.00,25.00,4.00,3.00,4.00,
9645,Doritos tex-mex - Dia,Dia,498.00,10.80,2.10,,5.00,4.00,7.00
9646,Mimosa Natural,Mimosa,51.00,1.00,4.40,2.00,1.00,1.00,
9647,Mini classic ice cream cones - Gelatelli,Gelatelli,319.00,12.00,27.50,2.00,5.00,4.00,3.00
9648,Chip - Ikea,Ikea,519.00,2.70,3.20,2.00,4.00,4.00,3.00
9649,Bífidus con trocitos frutos del bosque,Gervais,,0.30,2.80,2.00,1.00,4.00,2.00
9650,Pirulo cool strawberry - Nestlé,Nestlé,79.00,0.10,12.00,2.00,2.00,4.00,4.00
9651,Ricola Menta montana,Ricola,235.00,0.00,0.00,,2.00,4.00,4.00
9652,Kesvit Sopa Semola 500 GR Sorribas,Sorribas,370.00,0.30,3.50,,3.00,4.00,3.00
9653,Crackers - El Corte Inglés,El Corte Inglés,466.00,9.10,5.90,2.00,5.00,,3.00
9654,Tortillas de Trigo - Goya,Goya,282.00,0.42,2.18,3.00,2.00,4.00,9.00
9655,Frutissima,Haribo,350.00,0.10,68.00,,,4.00,7.00
9656,Geles dulces - Miguelañez,Miguelañez,354.00,3.60,45.00,3.00,4.00,4.00,2.00
9657,Leche entera UHT,El Corte Inglés,62.00,2.40,4.50,4.00,2.00,1.00,
9658,Pollo Asado Troceado - Hacendado,Hacendado,171.00,1.30,0.50,4.00,2.00,4.00,1.00
9659,Horchata de chufa pasteurizada,Don Simon,98.00,0.50,11.00,,3.00,4.00,3.00
9660,Salchichas campesan - campofrio,Campofrio,218.00,5.70,1.50,,4.00,4.00,10.00
9661,Espárrago de navarra 11/16,"Carrefour, Carrefour extra",14.00,0.00,1.00,2.00,1.00,3.00,1.00
9662,Kaura Sydän - Vaasan,Vaasan,213.00,0.70,0.50,2.00,1.00,4.00,3.00
9663,Yogurt crema bombón original,Clesa,111.00,1.80,17.50,2.00,3.00,4.00,2.00
9664,"Or, Xata! light",Polo,56.00,0.50,6.30,,2.00,4.00,5.00
9665,Bebida de avena coviran,Coviran,46.00,0.10,6.30,3.00,2.00,4.00,1.00
9666,Leche - Kaiku,Kaiku,37.00,0.20,4.80,2.00,2.00,1.00,
9667,Caldo de pollo avecrem - Gallina Blanca,Gallina Blanca,182.00,5.80,0.80,,,4.00,1.00
9668,Tortitas de maiz sabor barbacoa - Eroski,Eroski,413.00,1.60,4.10,3.00,4.00,4.00,1.00
9669,Leche condensada entera,Carrefour,322.00,5.00,55.00,2.00,5.00,4.00,
9670,Esparrag. blanco 06 / 08 Extra La Vera T / C - La Huerta de La Vera,La Huerta de La Vera,17.00,0.00,1.10,1.00,3.00,3.00,1.00
9671,Croissants rellenos - Consum,Consum,484.00,13.00,25.00,,5.00,4.00,9.00
9672,Mini almohadillas rellenas de leche - Eliges,Eliges,431.00,5.80,33.00,4.00,4.00,4.00,2.00
9673,Ensalada new yorker - Carrefour,"Carrefour, Bon appetit",158.00,3.80,5.60,,3.00,4.00,7.00
9674,Milk Pillows - Dia,Dia,456.00,8.20,26.20,4.00,4.00,4.00,1.00
9675,Leche con.tubo,Carrefour,322.00,5.00,55.00,3.00,5.00,4.00,
9676,Strawberry Yogurt - Yoplait,Yoplait,91.00,1.00,14.70,2.00,3.00,4.00,9.00
9677,Patatas con sabor a Jamon - Aldi,Aldi,554.00,4.10,1.10,2.00,3.00,4.00,1.00
9678,Pastel de cabracho - Lorea Gourmet,Lorea Gourmet,147.00,5.40,1.70,,3.00,4.00,7.00
9679,Crema de cacao con avellanas - bonÀrea,bonÀrea,546.00,5.70,55.40,3.00,4.00,4.00,4.00
9680,Bebida de Soja Vainilla - Consum,Consum,62.00,0.30,7.60,2.00,1.00,4.00,3.00
9681,Tostadas integrales - El Horno de Aldi,El Horno de Aldi,380.00,0.70,3.50,2.00,2.00,3.00,1.00
9682,Cason Historico Tinto De Verano Sabor Limón,Casón histórico,36.00,0.00,3.10,,,4.00,6.00
9683,Bifidus Natural,Eliges,63.00,2.30,4.40,2.00,2.00,3.00,
9684,Pipas punto de sal,Dia,526.00,3.70,2.10,3.00,3.00,3.00,
9685,Pineapple supreme cake mix,Duncan Hines,418.00,4.65,44.19,,,4.00,14.00
9686,Turrón de Jijona - Pico,Pico,564.00,3.00,31.00,4.00,4.00,3.00,
9687,Muesli frutos secos Ahorramás - Ceridés,Ceridés,474.00,2.70,16.90,2.00,3.00,4.00,3.00
9688,Queso rallado 4 quesos - Bonpreu,Bonpreu,385.00,19.00,0.00,3.00,4.00,4.00,1.00
9689,Yogur Liquido 00% Piña,Carrefour,27.00,0.03,3.20,5.00,1.00,4.00,5.00
9690,Zumo fresa/plátano,"Carrefour, Bon appetit",45.00,0.00,9.30,4.00,3.00,1.00,1.00
9691,Pechuga de pavo - Bonarea,Bonarea,87.00,0.30,0.50,5.00,3.00,4.00,8.00
9692,Mermelada melocotón - Carrefour,"Carrefour, Carrefour bio",194.00,0.00,47.00,2.00,4.00,4.00,2.00
9693,Margarina 3/4 - Carrefour,"Carrefour, Carrefour classic",544.00,18.00,0.50,3.00,4.00,4.00,4.00
9694,Crackers integrales - Recondo,Recondo,431.00,5.10,2.00,2.00,4.00,3.00,
9695,Galleteca Galletas rellenas con crema de chocolate - Dia,Dia,479.00,10.00,29.00,3.00,5.00,4.00,6.00
9696,Pombears Original,Pom-bear,528.00,2.70,1.20,,4.00,4.00,2.00
9697,Berry Flavour Ready-to-Drink Complete Meal - Huel,Huel,80.00,0.80,0.90,2.00,,4.00,4.00
9698,Palmera Choco - Carrefour,Carrefour,569.00,26.00,25.00,3.00,5.00,4.00,6.00
9699,Piña gold,Costa Volcán,50.00,0.00,9.90,2.00,3.00,1.00,
9700,Soft & plump apricots - Aldi,Aldi,172.00,0.10,17.00,3.00,3.00,3.00,4.00
9701,Sardinillas en aceite de girasol - Alteza,Alteza,220.00,3.00,0.00,4.00,4.00,3.00,
9702,ColaJet,Nestlé,121.00,1.30,21.10,2.00,3.00,4.00,9.00
9703,Calamar limpio - Pescanova,Pescanova,46.00,0.30,0.00,,2.00,3.00,2.00
9704,Bebida de chufa con jarabe de agave ecológica - Amandin,Amandin,52.00,0.60,5.40,,2.00,4.00,3.00
9705,Bocaditos - Eliges,Eliges,477.00,3.60,25.00,4.00,4.00,4.00,3.00
9706,Frijoles rojos pequeños en salsa,Goya,123.00,0.00,0.77,,2.00,4.00,2.00
9707,Magnum Double: Dark Chocolate & Raspberry,Magnum,214.00,8.30,16.00,1.00,4.00,4.00,11.00
9708,Yogur Liquido Natural Con Azucar De Caña,Carrefour,66.00,0.70,11.00,4.00,5.00,3.00,
9709,Yogur Liquido Piña Y Coco,Carrefour,63.00,0.80,11.00,,2.00,4.00,5.00
9710,Gaseosa - Carrefour,Carrefour,0.00,0.00,0.00,,2.00,4.00,3.00
9711,Chorizo Sarta Extra Dulce - Dia,Dia,445.00,16.00,0.40,4.00,5.00,3.00,
9712,Tomate frito de cultivo ecológico - Pedro Luis,Pedro Luis,81.00,0.80,5.70,1.00,3.00,3.00,1.00
9713,Sabor limón - Carrefour,Carrefour,30.00,0.10,7.20,,5.00,4.00,5.00
9714,Margarina con sal - Hijos de Maximino,Hijos de Maximino,720.00,44.00,0.00,3.00,5.00,2.00,
9715,Arándanos - congelados de navarra,congelados de navarra,51.00,0.00,8.50,3.00,1.00,1.00,
9716,Xilitol Azúcar de abedul,Special Line,240.00,0.00,0.00,2.00,2.00,2.00,
9717,Bonito en aceite de oliva - Pincha,Pincha,216.00,2.30,0.00,4.00,2.00,3.00,
9718,Salsa de setas - Carrefour,"Carrefour, Carrefour extra",108.00,4.30,3.60,,3.00,4.00,3.00
9719,Paté vegetal - naturgreen,Naturgreen,222.00,11.00,2.83,,5.00,4.00,1.00
9720,Refresco de frutas - San Benedetto,San Benedetto,5.00,0.00,1.30,3.00,3.00,4.00,5.00
9721,Mermelada extra de frutos rojos del bosque con - La Fageda,La Fageda,224.00,0.00,50.00,2.00,4.00,4.00,1.00
9722,Sweet chili sauce - Tiger Khan,Tiger Khan,135.00,0.00,30.30,,4.00,4.00,3.00
9723,Salmón ahumado marinado con eneldo - Royal,Royal,161.00,1.30,0.40,4.00,4.00,3.00,
9724,VARITAS,sabores de la luisiana,371.00,0.20,2.10,2.00,4.00,4.00,2.00
9725,Tila - dia,Dia,1.00,0.00,0.00,2.00,2.00,1.00,
9726,Pasas - Bonarea,Bonarea,315.00,0.10,68.60,2.00,4.00,3.00,
9727,Chocolate chunks mit cornflakes - Barnhouse,Barnhouse,463.00,3.30,22.00,2.00,3.00,4.00,
9728,Tomate entero pelado,Consum,20.00,0.00,2.90,2.00,2.00,4.00,2.00
9729,Brotes soja - Carrefour,Carrefour,41.00,0.00,5.70,2.00,3.00,3.00,2.00
9730,Yogur Natural Edulcorado 0% - Carrefour,Carrefour,39.00,0.20,5.10,,1.00,4.00,2.00
9731,Florbu Juniors,Florbu,413.00,1.00,3.00,3.00,2.00,4.00,2.00
9732,Queso tierno cabra - Carrefour,Carrefour,378.00,21.00,0.50,5.00,4.00,3.00,
9733,Ravioli quesos - Bonnatura,Bonnatura,274.00,1.50,4.50,,2.00,4.00,2.00
9734,Mermelada extra de ciruela - Carrefour,"Carrefour, Carrefour bio",196.00,0.00,47.00,2.00,3.00,4.00,2.00
9735,Miel de romero - El Corte Inglés,El Corte Inglés,340.00,0.10,77.00,2.00,4.00,2.00,
9736,Filetes de anchoa cantabrico,De nuestra tierra,173.00,1.50,0.00,2.00,4.00,3.00,
9737,Plum cake mármol - Eliges,Eliges,439.00,11.00,38.00,,5.00,4.00,9.00
9738,Molletes - Carrefour,Carrefour,245.00,0.00,1.50,,3.00,3.00,1.00
9739,Aceite de oliva virgen extra - Carrefour,Carrefour,900.00,15.00,0.00,4.00,3.00,2.00,
9740,Pimienta Verde - Hacendado,Hacendado,73.00,0.80,3.50,5.00,,3.00,1.00
9741,Garbanzos lechosos - Carrefour,Carrefour,332.00,0.90,3.50,2.00,1.00,1.00,
9742,Revuelto - sanblas,Sanblas,490.00,3.70,6.40,,5.00,4.00,8.00
9743,Semola rimacinata di grano duro - Mulino Caputo,"Mulino Caputo, Caputo, Caputo 1924",335.00,0.30,1.00,1.00,1.00,1.00,
9744,Hemp Creamy Seed Milk - good hemp,good hemp,26.00,0.30,0.00,,2.00,4.00,1.00
9745,Burger pollo y zanahoria - Eroski,Eroski,169.00,3.30,2.90,4.00,4.00,3.00,2.00
9746,salchichas Bockwurst - picken,Picken,277.00,8.70,0.50,,5.00,4.00,6.00
9747,Pernil serrano 50% DUROC - Bonpreu,Bonpreu,212.00,7.00,0.50,5.00,4.00,3.00,1.00
9748,Mini Bolognese - Carrefour,Carrefour,253.00,5.60,3.50,,,4.00,3.00
9749,Leche de almendras - Natumi,Natumi,28.00,0.20,0.00,2.00,2.00,4.00,1.00
9750,Wafer thin cooked chicken - Tesco,Tesco,112.00,0.80,0.70,5.00,2.00,4.00,3.00
9751,Muesli chocolate - Muesli Up,Muesli Up,376.00,2.10,5.40,2.00,1.00,4.00,
9752,Croissa. Rel.crema cacao - Carrefour,Carrefour,499.00,16.00,25.00,3.00,5.00,4.00,7.00
9753,Variation Klassik Trinkschokolade - Zotter,Zotter,577.00,21.00,41.00,3.00,5.00,4.00,2.00
9754,Azúcar glacé - Sidul,Sidul,398.00,0.00,95.00,2.00,4.00,2.00,
9755,"Oats, Instant & Whole - Chocolate Flavor - Prozis",Prozis,367.00,1.60,1.10,,1.00,4.00,1.00
9756,Ventresca bonito,De nuestra tierra,310.00,4.20,0.00,5.00,4.00,3.00,
9757,Crema de verduras con aceite de oliva virgen extra - El Corte Inglés,El Corte Inglés,43.00,0.40,2.10,2.00,2.00,3.00,
9758,Burrata - Granarolo,Granarolo,256.00,15.00,2.00,4.00,4.00,,2.00
9759,Mamma mamcini panettone gocce di cioccolato - fiore di natale,fiore di natale,402.00,12.00,22.00,3.00,5.00,4.00,1.00
9760,Mezcla gourmet,Carrefour,18.00,0.00,0.50,2.00,1.00,1.00,
9761,Feine Obstauslese Fruchtgummi - Halloween,"Halloween, Sweet Land",338.00,0.10,56.00,3.00,,4.00,4.00
9762,Agave azul orgánico,Kirkland Signature,276.00,0.00,69.00,4.00,3.00,2.00,
9763,Sardina aceite girasol rr-125,Carrefour,219.00,2.90,0.00,5.00,2.00,3.00,
9764,Pepinillo agridulce - Antonio conservas manchegas,Antonio conservas manchegas,12.00,0.10,1.10,,3.00,4.00,1.00
9765,Comb.legumb.garb. - Carrefour,Carrefour,96.00,0.00,0.00,2.00,1.00,3.00,2.00
9766,Tonyina clara en oli de gira-sol - Bonpreu,Bonpreu,155.00,0.90,0.00,5.00,2.00,3.00,
9767,Frutos secos - hiper dino,hiper dino,335.00,0.00,65.00,2.00,3.00,3.00,
9768,Barretes amb xocolata i cereals - Bonpreu,Bonpreu,548.00,16.00,2.00,3.00,5.00,4.00,3.00
9769,Lunas de naranja,La Fortaleza,,12.00,25.00,,5.00,4.00,4.00
9770,Cuartos traseros de pollo congelados - mercadona,Mercadona,183.00,3.60,0.00,4.00,2.00,1.00,
9771,Mozzarella rallada - Auchan,Auchan,308.00,15.00,0.60,4.00,4.00,3.00,
9772,Mejillón de Chile entero cocido en su jugo - Hacendado,Hacendado,86.00,0.40,0.50,4.00,2.00,1.00,
9773,Pimientos del piquillo rellenos de carne,Carrefour,82.00,0.70,5.00,,2.00,4.00,1.00
9774,Porras fritas - Carrefour,Carrefour,326.00,1.80,2.30,,3.00,4.00,3.00
9775,Pochas blancas y verdes,De Nuestra Tierra,82.00,0.00,0.00,2.00,1.00,3.00,
9776,Ensure Nutrivigor - Abbott,Abbott,233.00,0.85,9.07,,2.00,4.00,6.00
9777,Arroz largo - la Villa,la Villa,344.00,0.20,75.00,5.00,5.00,1.00,
9778,Coca-Cola zero mini,Coca-Cola,0.00,0.00,0.00,,2.00,4.00,6.00
9779,Turrón de chocolate con churros - VICENS,VICENS,574.00,23.00,13.00,4.00,5.00,4.00,3.00
9780,"Pasta 'n' sauce Cheese, leek & ham",Batchelors,119.00,1.00,2.60,,,4.00,4.00
9781,Chilli Jam - Stokes,Stokes,257.00,0.00,60.00,2.00,4.00,3.00,
9782,Queso para untar con piña - Liptana,Liptana,268.00,15.00,14.00,3.00,4.00,4.00,5.00
9783,Helado cremoso sabor a fresa - Hacendado,Hacendado,177.00,8.10,20.00,2.00,4.00,4.00,5.00
9784,Turrón blando cacahuete - Carrefour,Carrefour,519.00,3.40,42.00,4.00,4.00,4.00,
9785,Panceta en taquitos - Palcarsa,Palcarsa,342.00,12.00,0.75,,5.00,3.00,3.00
9786,Infusión Tomillo - Hacendado,Hacendado,1.00,0.00,0.00,2.00,2.00,1.00,
9787,2 plain naans - Patak's,Patak's,306.00,0.60,7.20,,,4.00,2.00
9788,Zumo de Granada exprimida - Auchan,Auchan,71.00,0.00,10.30,4.00,3.00,1.00,
9789,Three Lentil Soup - Auga,Auga,61.00,0.10,1.20,1.00,1.00,3.00,
9790,Lasagne semola - La Molisana,La Molisana,357.00,0.50,2.20,2.00,1.00,1.00,
9791,Mermelada durazno,Arcor,100.00,0.00,4.00,2.00,2.00,4.00,6.00
9792,Vainilla - Molina,Molina,0.00,0.00,0.00,,,4.00,4.00
9793,Bizcochos al cacao,Carrefour,441.00,18.00,32.00,,5.00,4.00,4.00
9794,Alfajor semilla - Havanna,Havanna,340.00,3.30,11.00,,3.00,4.00,9.00
9795,Flap jack - Nutrend,Nutrend,417.00,11.10,19.70,,4.00,4.00,2.00
9796,Vanillin socker - Garant,Garant,400.00,0.00,98.00,2.00,4.00,4.00,
9797,Bacalao desalado - Royal,Royal,67.00,0.20,0.00,5.00,3.00,4.00,2.00
9798,Bicarbonato Sódico - Transgourmet,Transgourmet,0.00,0.00,0.00,2.00,,1.00,2.00
9799,Helado tarrina chocolate sin azúcar - Carrefour,Carrefour,150.00,6.50,0.00,,3.00,4.00,7.00
9800,Strawberry Drinkable Yogurt,Lala,75.00,0.46,12.27,,,4.00,4.00
9801,Knorr Ravioli de Carne,Knorr,163.00,1.60,0.70,,3.00,4.00,2.00
9802,Refresco Fresa Cero sin gas - Consum,Consum,16.00,0.00,4.00,,4.00,4.00,7.00
9803,Lasaña vegana - Maheso,Maheso,121.00,1.50,3.60,,2.00,4.00,4.00
9804,Helado - Carte d'Or,Carte d'Or,239.00,10.00,23.00,2.00,4.00,4.00,4.00
9805,Crema de guisantes,Ametller Origen,86.00,1.30,1.20,2.00,1.00,4.00,1.00
9806,Kefir Liquido Mango - Carrefour,Carrefour,58.00,2.20,3.90,,2.00,4.00,4.00
9807,Mermelada de Fresa Eroski,Eroski,203.00,0.00,42.00,2.00,3.00,4.00,3.00
9808,Croqueta de Verduras -,,251.00,2.11,1.89,,3.00,4.00,2.00
9809,Lentejas súper rápidas - Egran,Egran,288.00,0.00,0.00,2.00,1.00,1.00,
9810,Aceite refinado de girasol oli refinat de gira-sol,Consum,826.00,9.90,0.00,3.00,4.00,2.00,
9811,Croissant cacao,Dulcesol,446.00,11.00,22.00,,,4.00,5.00
9812,Aquarade zero azúcar,,1.00,0.00,0.00,,2.00,4.00,6.00
9813,Coca-Cola Zero Cereza,Coca-Cola,0.00,0.00,0.00,,2.00,4.00,4.00
